,股票名称,股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
57,维萨,V,2008-06-10,8.89,8.9,9.54,8.72,9021514,0.0,8.77,-4.81,-0.45,0.83
58,维萨,V,2008-06-11,9.07,8.25,9.07,8.22,14259070,0.0,9.55,-7.3,-0.65,1.32
59,维萨,V,2008-06-12,8.56,8.71,9.01,8.46,11151319,0.0,6.67,5.58,0.46,1.03
60,维萨,V,2008-06-13,8.88,9.2,9.27,8.86,7679436,0.0,4.71,5.63,0.49,0.71
61,维萨,V,2008-06-16,9.19,9.64,9.69,9.09,8601706,0.0,6.52,4.78,0.44,0.79
62,维萨,V,2008-06-17,9.84,9.99,10.06,9.74,8322483,0.0,3.32,3.63,0.35,0.77
63,维萨,V,2008-06-18,9.75,9.78,9.99,9.68,8439424,0.0,3.1,-2.1,-0.21,0.78
64,维萨,V,2008-06-19,9.69,9.89,9.92,9.22,9233412,0.0,7.16,1.12,0.11,0.85
65,维萨,V,2008-06-20,9.56,9.71,9.94,9.51,10646181,0.0,4.35,-1.82,-0.18,0.98
66,维萨,V,2008-06-23,9.78,9.08,9.91,9.07,7542506,0.0,8.65,-6.49,-0.63,0.7
67,维萨,V,2008-06-24,8.83,9.48,9.55,8.45,12477092,0.0,12.11,4.41,0.4,1.15
68,维萨,V,2008-06-25,9.66,9.33,9.92,9.28,12681160,0.0,6.75,-1.58,-0.15,1.17
69,维萨,V,2008-06-26,8.97,8.59,9.0,8.32,19145922,0.0,7.29,-7.93,-0.74,1.77
70,维萨,V,2008-06-27,8.52,9.47,9.54,8.46,44011594,0.0,12.57,10.24,0.88,4.06
71,维萨,V,2008-06-30,9.32,9.15,9.53,8.89,12332415,0.0,6.76,-3.38,-0.32,1.28
72,维萨,V,2008-07-01,8.73,9.17,9.17,8.62,11232653,0.0,6.01,0.22,0.02,1.17
73,维萨,V,2008-07-02,9.29,8.67,9.42,8.64,8460983,0.0,8.51,-5.45,-0.5,0.88
74,维萨,V,2008-07-03,8.66,8.34,8.77,8.13,7189465,0.0,7.38,-3.81,-0.33,0.75
75,维萨,V,2008-07-07,8.44,7.72,8.8,7.32,19989289,0.0,17.75,-7.43,-0.62,2.08
76,维萨,V,2008-07-08,7.54,8.58,8.69,6.88,23953132,0.0,23.45,11.14,0.86,2.49
77,维萨,V,2008-07-09,8.57,7.79,8.59,7.67,13832529,0.0,10.72,-9.21,-0.79,1.44
78,维萨,V,2008-07-10,7.76,8.13,8.22,7.29,13212757,0.0,11.94,4.36,0.34,1.38
79,维萨,V,2008-07-11,7.72,7.46,8.18,7.32,13661299,0.0,10.58,-8.24,-0.67,1.42
80,维萨,V,2008-07-14,7.84,6.96,7.86,6.94,10673519,0.0,12.33,-6.7,-0.5,1.11
81,维萨,V,2008-07-15,6.63,5.92,6.65,5.64,21074684,0.0,14.51,-14.94,-1.04,2.19
82,维萨,V,2008-07-16,5.9,6.88,6.96,5.45,23122191,0.0,25.51,16.22,0.96,2.41
83,维萨,V,2008-07-17,7.24,7.58,7.58,6.66,16823018,0.0,13.37,10.17,0.7,1.75
84,维萨,V,2008-07-18,7.38,7.17,7.44,6.85,11658339,0.0,7.78,-5.41,-0.41,1.21
85,维萨,V,2008-07-21,7.3,6.79,7.55,6.71,13234270,0.0,11.72,-5.3,-0.38,1.38
86,维萨,V,2008-07-22,6.22,7.33,7.38,5.79,16355726,0.0,23.42,7.95,0.54,1.7
87,维萨,V,2008-07-23,7.19,7.13,7.57,6.97,12488398,0.0,8.19,-2.73,-0.2,1.3
88,维萨,V,2008-07-24,7.05,6.34,7.25,6.31,9157989,0.0,13.18,-11.08,-0.79,0.95
89,维萨,V,2008-07-25,6.45,6.81,6.91,6.09,9672606,0.0,12.93,7.41,0.47,1.01
90,维萨,V,2008-07-28,6.92,6.46,7.22,6.38,8927799,0.0,12.33,-5.14,-0.35,0.93
91,维萨,V,2008-07-29,6.58,7.81,7.81,6.57,12269426,0.0,19.2,20.9,1.35,1.28
92,维萨,V,2008-07-30,8.13,8.43,8.54,7.39,19022279,0.0,14.72,7.94,0.62,1.98
93,维萨,V,2008-07-31,7.87,7.08,8.36,6.69,37227383,0.0,19.81,-16.01,-1.35,3.88
94,维萨,V,2008-08-01,7.14,6.75,7.34,6.41,15433918,0.0,13.14,-4.66,-0.33,1.61
95,维萨,V,2008-08-04,6.76,6.94,7.22,6.69,10673092,0.0,7.85,2.81,0.19,1.11
96,维萨,V,2008-08-05,7.12,7.22,7.38,6.9,8591677,0.0,6.92,4.03,0.28,0.89
97,维萨,V,2008-08-06,7.02,6.69,7.02,6.59,10230919,0.0,5.96,-7.34,-0.53,1.07
98,维萨,V,2008-08-07,6.51,6.19,6.63,6.15,10970932,0.0,7.17,-7.47,-0.5,1.14
99,维萨,V,2008-08-08,6.26,6.97,7.03,6.1,9089675,0.0,15.02,12.6,0.78,0.95
100,维萨,V,2008-08-11,6.93,7.52,7.94,6.81,13822469,0.0,16.21,7.89,0.55,1.28
101,维萨,V,2008-08-12,7.37,7.02,7.52,6.97,8435425,0.0,7.31,-6.65,-0.5,0.78
102,维萨,V,2008-08-13,7.03,7.33,7.39,6.97,7483743,0.0,5.98,4.42,0.31,0.69
103,维萨,V,2008-08-14,7.31,7.79,7.79,7.25,6463482,0.0,7.37,6.28,0.46,0.6
104,维萨,V,2008-08-15,7.84,7.79,7.98,7.55,6502303,0.0,5.52,0.0,0.0,0.6
105,维萨,V,2008-08-18,7.75,7.58,7.91,7.38,6464820,0.0,6.8,-2.7,-0.21,0.6
106,维萨,V,2008-08-19,7.46,7.28,7.66,7.25,5280776,0.0,5.41,-3.96,-0.3,0.49
107,维萨,V,2008-08-20,7.37,7.49,7.52,7.26,4529850,0.0,3.57,2.88,0.21,0.42
108,维萨,V,2008-08-21,7.34,7.44,7.51,7.14,3887625,0.0,4.94,-0.67,-0.05,0.36
109,维萨,V,2008-08-22,7.69,7.37,7.79,7.31,5240453,0.0,6.45,-0.94,-0.07,0.48
110,维萨,V,2008-08-25,7.23,7.18,7.57,7.13,4509976,0.0,5.97,-2.58,-0.19,0.42
111,维萨,V,2008-08-26,7.26,7.18,7.42,7.06,4669656,0.0,5.01,0.0,0.0,0.43
112,维萨,V,2008-08-27,7.1,7.46,7.47,7.06,4786490,0.0,5.71,3.9,0.28,0.44
113,维萨,V,2008-08-28,7.53,7.76,7.8,7.39,6686624,0.0,5.5,4.02,0.3,0.62
114,维萨,V,2008-08-29,7.59,7.82,7.85,7.52,4831984,0.0,4.25,0.77,0.06,0.45
115,维萨,V,2008-09-02,8.05,7.59,8.22,7.44,7474946,0.0,9.97,-2.94,-0.23,0.69
116,维萨,V,2008-09-03,7.49,7.11,7.68,6.86,8850120,0.0,10.8,-6.32,-0.48,0.82
117,维萨,V,2008-09-04,6.98,6.47,7.0,6.28,9418984,0.0,10.13,-9.0,-0.64,0.87
118,维萨,V,2008-09-05,6.34,6.79,6.84,6.16,10160885,0.0,10.51,4.95,0.32,0.94
119,维萨,V,2008-09-08,7.22,6.37,7.42,6.02,14169017,0.0,20.62,-6.19,-0.42,1.31
120,维萨,V,2008-09-09,6.43,5.72,6.43,5.64,12470404,0.0,12.4,-10.2,-0.65,1.15
121,维萨,V,2008-09-10,5.66,6.11,6.32,5.5,10988844,0.0,14.34,6.82,0.39,1.01
122,维萨,V,2008-09-11,5.7,6.58,6.69,5.61,11784418,0.0,17.68,7.69,0.47,1.09
123,维萨,V,2008-09-12,6.33,6.76,6.76,6.16,7060553,0.0,9.12,2.74,0.18,0.65
124,维萨,V,2008-09-15,6.01,6.19,6.59,5.91,9685532,0.0,10.06,-8.43,-0.57,0.89
125,维萨,V,2008-09-16,5.5,5.43,6.09,5.1,20899045,0.0,15.99,-12.28,-0.76,1.93
126,维萨,V,2008-09-17,5.3,4.87,5.83,4.85,16884754,0.0,18.05,-10.31,-0.56,1.56
127,维萨,V,2008-09-18,4.9,5.57,5.66,3.44,21047273,0.0,45.59,14.37,0.7,1.94
128,维萨,V,2008-09-19,6.6,6.24,6.64,5.61,17237280,0.0,18.49,12.03,0.67,1.59
129,维萨,V,2008-09-22,6.08,5.14,6.09,5.07,11571076,0.0,16.35,-17.63,-1.1,1.07
130,维萨,V,2008-09-23,5.31,5.57,5.71,4.87,10962466,0.0,16.34,8.37,0.43,1.01
131,维萨,V,2008-09-24,5.61,5.27,5.78,5.22,6135802,0.0,10.05,-5.39,-0.3,0.57
132,维萨,V,2008-09-25,5.28,5.0,5.46,4.98,5973797,0.0,9.11,-5.12,-0.27,0.55
133,维萨,V,2008-09-26,4.53,4.36,4.7,4.05,12797715,0.0,13.0,-12.8,-0.64,1.18
134,维萨,V,2008-09-29,3.92,3.3,3.97,2.82,19609713,0.0,26.38,-24.31,-1.06,1.81
135,维萨,V,2008-09-30,2.94,4.19,4.2,2.94,9683061,0.0,38.18,26.97,0.89,1.05
136,维萨,V,2008-10-01,4.03,4.17,4.37,3.65,6774358,0.0,17.18,-0.48,-0.02,0.73
137,维萨,V,2008-10-02,4.22,3.24,4.22,3.17,8805330,0.0,25.18,-22.3,-0.93,0.95
138,维萨,V,2008-10-03,3.61,3.06,3.89,2.92,15119332,0.0,29.94,-5.56,-0.18,1.64
139,维萨,V,2008-10-06,2.2,2.69,2.85,1.41,21841625,0.0,47.06,-12.09,-0.37,2.36
140,维萨,V,2008-10-07,2.85,1.63,2.96,1.5,18964939,0.0,54.28,-39.41,-1.06,2.05
141,维萨,V,2008-10-08,1.1,2.0,2.45,0.78,18807001,0.0,102.45,22.7,0.37,2.03
142,维萨,V,2008-10-09,2.29,1.31,2.83,1.2,10637327,0.0,81.5,-34.5,-0.69,1.15
143,维萨,V,2008-10-10,0.6,1.85,2.33,0.6,18787795,0.0,132.06,41.22,0.54,2.03
144,维萨,V,2008-10-13,2.59,3.56,3.6,2.24,12361687,0.0,73.51,92.43,1.71,1.34
145,维萨,V,2008-10-14,4.35,3.25,4.37,2.66,13287275,0.0,48.03,-8.71,-0.31,1.44
146,维萨,V,2008-10-15,2.73,1.28,2.85,0.98,19180778,0.0,57.54,-60.62,-1.97,2.07
147,维萨,V,2008-10-16,1.38,2.11,2.18,0.86,14021045,0.0,103.13,64.84,0.83,1.52
148,维萨,V,2008-10-17,1.72,1.9,2.61,1.72,8778974,0.0,42.18,-9.95,-0.21,0.95
149,维萨,V,2008-10-20,2.17,1.85,2.3,1.63,8993636,0.0,35.26,-2.63,-0.05,0.97
150,维萨,V,2008-10-21,1.68,1.52,2.11,1.42,7253485,0.0,37.3,-17.84,-0.33,0.78
151,维萨,V,2008-10-22,1.34,0.97,1.85,0.85,10063277,0.0,65.79,-36.18,-0.55,1.09
152,维萨,V,2008-10-23,1.04,0.93,1.23,0.28,11993042,0.0,97.94,-4.12,-0.04,1.3
153,维萨,V,2008-10-24,-0.21,0.84,0.97,-0.22,10200028,0.0,127.96,-9.68,-0.09,1.1
154,维萨,V,2008-10-27,0.6,0.49,1.15,0.46,10482332,0.0,82.14,-41.67,-0.35,1.13
155,维萨,V,2008-10-28,0.82,1.34,1.74,0.61,14610890,0.0,230.61,173.47,0.85,1.58
156,维萨,V,2008-10-29,1.45,1.52,2.22,1.22,14009938,0.0,74.63,13.43,0.18,1.52
157,维萨,V,2008-10-30,1.49,2.41,2.89,1.49,18729591,0.0,92.11,58.55,0.89,2.03
158,维萨,V,2008-10-31,2.32,2.68,2.87,2.1,10093477,0.0,31.95,11.2,0.27,1.09
159,维萨,V,2008-11-03,2.83,1.97,2.87,1.82,7127635,0.0,39.18,-26.49,-0.71,0.77
160,维萨,V,2008-11-04,2.44,3.8,3.96,2.32,18471831,0.0,83.25,92.89,1.83,2.0
161,维萨,V,2008-11-05,3.42,2.96,3.65,2.95,11254338,0.0,18.42,-22.11,-0.84,1.22
162,维萨,V,2008-11-06,2.61,1.73,2.85,1.53,13025190,0.0,44.59,-41.55,-1.23,1.41
163,维萨,V,2008-11-07,1.96,2.22,2.55,1.67,7728706,0.0,50.87,28.32,0.49,0.84
164,维萨,V,2008-11-10,2.67,1.84,2.67,1.65,6630351,0.0,45.95,-17.12,-0.38,0.72
165,维萨,V,2008-11-11,1.59,2.29,2.59,1.44,8098949,0.0,62.5,24.46,0.45,0.88
166,维萨,V,2008-11-12,1.98,1.81,2.78,1.67,10688339,0.0,48.47,-20.96,-0.48,1.26
167,维萨,V,2008-11-13,1.84,2.48,2.52,1.34,9686822,0.0,65.19,37.02,0.67,1.14
168,维萨,V,2008-11-14,2.15,2.43,3.12,1.98,9352554,0.0,45.97,-2.02,-0.05,1.11
169,维萨,V,2008-11-17,2.15,2.06,2.43,1.79,7329370,0.0,26.34,-15.23,-0.37,0.87
170,维萨,V,2008-11-18,2.07,2.53,2.64,2.02,7886304,0.0,30.1,22.82,0.47,0.93
171,维萨,V,2008-11-19,2.37,1.77,2.83,1.68,8739025,0.0,45.45,-30.04,-0.76,1.03
172,维萨,V,2008-11-20,1.42,0.91,1.7,0.87,12749256,0.0,46.89,-48.59,-0.86,1.51
173,维萨,V,2008-11-21,1.27,0.47,1.27,-0.24,21194904,0.0,165.93,-48.35,-0.44,2.51
174,维萨,V,2008-11-24,0.77,1.3,1.37,0.32,11213481,0.0,223.4,176.6,0.83,1.33
175,维萨,V,2008-11-25,1.46,1.25,1.61,1.12,11240592,0.0,37.69,-3.85,-0.05,1.33
176,维萨,V,2008-11-26,1.07,1.87,1.87,0.92,6917918,0.0,76.0,49.6,0.62,0.82
177,维萨,V,2008-11-28,1.8,2.01,2.06,1.66,3177904,0.0,21.39,7.49,0.14,0.38
178,维萨,V,2008-12-01,1.62,0.88,1.66,0.79,7742224,0.0,43.28,-56.22,-1.13,0.92
179,维萨,V,2008-12-02,1.04,1.29,1.31,0.75,6643334,0.0,63.64,46.59,0.41,0.79
180,维萨,V,2008-12-03,0.9,1.98,2.06,0.9,9101232,0.0,89.92,53.49,0.69,1.08
181,维萨,V,2008-12-04,1.85,1.57,2.06,1.43,7621801,0.0,31.82,-20.71,-0.41,0.9
182,维萨,V,2008-12-05,1.31,2.17,2.24,1.0,10284221,0.0,78.98,38.22,0.6,1.22
183,维萨,V,2008-12-08,2.47,2.91,3.29,2.36,13274176,0.0,42.86,34.1,0.74,1.57
184,维萨,V,2008-12-09,2.75,2.25,2.98,2.15,8031858,0.0,28.52,-22.68,-0.66,0.95
185,维萨,V,2008-12-10,2.16,2.16,2.33,1.61,7546611,0.0,32.0,-4.0,-0.09,0.89
186,维萨,V,2008-12-11,1.97,1.89,2.52,1.8,7504632,0.0,33.33,-12.5,-0.27,0.89
187,维萨,V,2008-12-12,1.5,2.11,2.35,1.5,6297838,0.0,44.97,11.64,0.22,0.74
188,维萨,V,2008-12-15,2.07,2.06,2.31,1.81,5464661,0.0,23.7,-2.37,-0.05,0.65
189,维萨,V,2008-12-16,2.2,2.56,2.57,2.06,7681432,0.0,24.76,24.27,0.5,0.91
190,维萨,V,2008-12-17,2.44,2.71,2.87,2.39,6263247,0.0,18.75,5.86,0.15,0.74
191,维萨,V,2008-12-18,2.71,2.55,2.92,2.39,7593689,0.0,19.56,-5.9,-0.16,0.9
192,维萨,V,2008-12-19,2.5,2.61,2.93,2.32,8897643,0.0,23.92,2.35,0.06,1.05
193,维萨,V,2008-12-22,2.59,2.31,2.68,2.12,3521011,0.0,21.46,-11.49,-0.3,0.42
194,维萨,V,2008-12-23,2.25,2.28,2.47,2.15,2674595,0.0,13.85,-1.3,-0.03,0.32
195,维萨,V,2008-12-24,2.23,2.09,2.31,2.03,1632304,0.0,12.28,-8.33,-0.19,0.19
196,维萨,V,2008-12-26,2.07,2.18,2.24,1.85,1619206,0.0,18.66,4.31,0.09,0.19
197,维萨,V,2008-12-29,2.13,1.91,2.27,1.85,3451732,0.0,19.27,-12.39,-0.27,0.41
198,维萨,V,2008-12-30,1.92,1.62,1.92,1.44,4275370,0.0,25.13,-15.18,-0.29,0.51
199,维萨,V,2008-12-31,1.52,1.98,2.06,1.52,4092807,0.0,33.33,22.22,0.36,0.48
200,维萨,V,2009-01-02,2.1,2.23,2.3,1.93,3308516,0.0,18.69,12.63,0.25,0.39
201,维萨,V,2009-01-05,2.12,2.33,2.7,2.12,4149997,0.0,26.01,4.48,0.1,0.49
202,维萨,V,2009-01-06,2.5,3.27,3.37,2.5,8135169,0.0,37.34,40.34,0.94,0.96
203,维萨,V,2009-01-07,3.04,2.96,3.36,2.87,7121035,0.0,14.98,-9.48,-0.31,0.84
204,维萨,V,2009-01-08,2.87,2.81,2.95,2.19,8672285,0.0,25.68,-5.07,-0.15,1.03
205,维萨,V,2009-01-09,2.88,2.78,2.95,2.57,4175793,0.0,13.52,-1.07,-0.03,0.49
206,维萨,V,2009-01-12,2.69,2.11,2.91,2.01,7882527,0.0,32.37,-24.1,-0.67,0.93
207,维萨,V,2009-01-13,2.06,2.16,2.21,1.75,5783567,0.0,21.8,2.37,0.05,0.68
208,维萨,V,2009-01-14,1.87,1.61,2.02,1.43,6327828,0.0,27.31,-25.46,-0.55,0.75
209,维萨,V,2009-01-15,1.47,1.22,1.58,0.75,11870082,0.0,51.55,-24.22,-0.39,1.4
210,维萨,V,2009-01-16,1.13,0.72,1.23,0.17,17303350,0.0,86.89,-40.98,-0.5,2.05
211,维萨,V,2009-01-20,0.38,-0.52,0.47,-0.61,14942615,0.0,150.0,-172.22,-1.24,1.77
212,维萨,V,2009-01-21,-0.33,-0.08,0.16,-0.45,12626414,0.0,-117.31,84.62,0.44,1.49
213,维萨,V,2009-01-22,-0.18,-0.08,0.29,-0.32,7981993,0.0,-762.5,0.0,0.0,0.94
214,维萨,V,2009-01-23,-0.46,-0.05,-0.02,-0.68,5654595,0.0,-825.0,37.5,0.03,0.67
215,维萨,V,2009-01-26,-0.05,-0.48,0.18,-0.5,6019827,0.0,-1360.0,-860.0,-0.43,0.71
216,维萨,V,2009-01-27,-0.26,-0.09,-0.08,-0.47,6610674,0.0,-81.25,81.25,0.39,0.78
217,维萨,V,2009-01-28,0.35,0.68,0.74,0.18,8025364,0.0,-622.22,855.56,0.77,0.95
218,维萨,V,2009-01-29,0.36,0.44,0.9,0.18,6525273,0.0,105.88,-35.29,-0.24,0.77
219,维萨,V,2009-01-30,0.63,1.21,1.21,0.59,7580935,0.0,140.91,175.0,0.77,0.9
220,维萨,V,2009-02-02,0.94,1.36,1.37,0.76,7136044,0.0,50.41,12.4,0.15,0.84
221,维萨,V,2009-02-03,1.42,0.97,1.61,0.92,7241398,0.0,50.74,-28.68,-0.39,0.86
222,维萨,V,2009-02-04,1.09,1.15,1.43,1.01,8291535,0.0,43.3,18.56,0.18,0.98
223,维萨,V,2009-02-05,1.93,2.31,2.65,1.75,24185157,0.0,78.26,100.87,1.16,2.86
224,维萨,V,2009-02-06,2.36,2.72,2.87,2.29,11476825,0.0,25.11,17.75,0.41,1.36
225,维萨,V,2009-02-09,2.75,2.7,2.96,2.52,7976781,0.0,16.18,-0.74,-0.02,0.94
226,维萨,V,2009-02-10,2.65,2.33,2.87,2.27,9521276,0.0,22.22,-13.7,-0.37,1.13
227,维萨,V,2009-02-11,2.42,2.64,2.71,2.27,5918291,0.0,18.88,13.3,0.31,0.7
228,维萨,V,2009-02-12,2.47,3.0,3.05,2.17,8709670,0.0,33.33,13.64,0.36,1.03
229,维萨,V,2009-02-13,3.13,2.89,3.39,2.71,10199797,0.0,22.67,-3.67,-0.11,1.21
230,维萨,V,2009-02-17,2.57,2.46,2.7,2.32,8896476,0.0,13.15,-14.88,-0.43,1.05
231,维萨,V,2009-02-18,2.54,2.94,3.12,2.46,9084974,0.0,26.83,19.51,0.48,1.07
232,维萨,V,2009-02-19,3.14,2.81,3.37,2.77,8779984,0.0,20.41,-4.42,-0.13,1.04
233,维萨,V,2009-02-20,2.56,2.81,2.92,2.52,10727995,0.0,14.23,0.0,0.0,1.27
234,维萨,V,2009-02-23,2.91,2.46,3.11,2.4,7992844,0.0,25.27,-12.46,-0.35,0.94
235,维萨,V,2009-02-24,2.48,2.99,3.14,2.3,10902947,0.0,34.15,21.54,0.53,1.29
236,维萨,V,2009-02-25,2.93,2.75,3.04,2.68,8602601,0.0,12.04,-8.03,-0.24,1.02
237,维萨,V,2009-02-26,2.96,2.91,3.06,2.6,8977541,0.0,16.73,5.82,0.16,1.06
238,维萨,V,2009-02-27,2.65,3.08,3.37,2.65,11811113,0.0,24.74,5.84,0.17,1.4
239,维萨,V,2009-03-02,2.88,2.44,3.14,2.37,9765607,0.0,25.0,-20.78,-0.64,1.15
240,维萨,V,2009-03-03,2.58,2.49,2.81,2.2,10548810,0.0,25.0,2.05,0.05,1.25
241,维萨,V,2009-03-04,2.65,2.72,2.87,2.37,8944726,0.0,20.08,9.24,0.23,1.06
242,维萨,V,2009-03-05,2.54,2.25,2.77,2.07,11036476,0.0,25.74,-17.28,-0.47,1.3
243,维萨,V,2009-03-06,2.34,1.45,2.44,1.2,15178941,0.0,55.11,-35.56,-0.8,1.79
244,维萨,V,2009-03-09,1.32,1.35,1.67,1.08,8389539,0.0,40.69,-6.9,-0.1,0.99
245,维萨,V,2009-03-10,1.65,2.12,2.12,1.55,9664833,0.0,42.22,57.04,0.77,1.14
246,维萨,V,2009-03-11,2.31,1.74,2.31,1.53,9036776,0.0,36.79,-17.92,-0.38,1.07
